,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
82,183.0321,10.1567,11.7334,259.1704,195.2952,293.5661,1551.8899,185.4187,7650.1903,6130.1034,58636.812,0.88235,0.11765,196.3134,8.2786,129.5842,0.15823,0.041562,2.8567,20.4619,4.6246,14.6902,1107.4389,990.2154,0.14458,0.039638,0.069743,-456.3983,-7.6872,164.2659,48.8139,-13.1855,33.5503,97.7238,-894.8128,-118.7664,216.4901,-1.1061,-2.6349,3.9727,1.68,Moderate
83,183.9686,9.7456,11.7417,288.5842,267.2284,299.7357,3214.9529,435.7034,7923.5705,6740.1774,16427.971,0.83824,0.16176,197.2972,17.5282,64.6816,0.072043,0.019903,2.8325,11.6056,4.6491,34.0457,1758.408,1078.5975,0.1595,0.059781,0.071166,-492.0862,-10.3108,146.6156,45.7301,-14.7407,12.6443,53.6085,-991.6392,-131.8427,185.4512,0.85357,-3.3191,6.411,0.59867,Moderate
84,175.8949,10.9003,12.7085,219.1778,233.8651,321.7767,2929.94,455.4013,9440.13,3477.5768,10519.0839,0.72059,0.27941,191.4804,12.0211,125.2596,0.12189,0.026761,1.429,3.5053,4.1485,25.1077,1120.5131,334.9145,0.16018,0.047912,0.076785,-458.9631,5.1493,221.9958,74.1841,-14.2436,55.1625,117.4663,-1021.9439,-150.2806,267.7469,-0.36547,2.791,4.9226,1.0381,Moderate
85,179.353,8.3717,11.6163,194.3189,219.285,297.6214,2882.4398,355.8349,8037.4441,4988.6618,8988.0473,0.82353,0.17647,189.351,13.2312,55.0629,0.14062,0.026388,1.4101,7.7964,4.2219,24.4437,1195.2893,381.4252,0.16212,0.048022,0.069567,-524.7388,-24.1908,221.9796,51.8049,-28.7194,-3.0568,63.8931,-1017.3252,-120.9869,184.8801,-0.24983,-2.3346,4.6553,1.1129,Moderate
86,162.9987,8.3585,11.1804,249.5865,202.4467,327.6663,2833.3081,378.3883,7077.9954,5024.0111,10319.4075,0.75806,0.24194,185.4767,5.5614,124.0034,0.11769,0.027588,0.95322,3.3264,3.0423,11.5848,362.5618,122.9129,0.12712,0.042388,0.078139,-481.8238,-8.6571,252.6755,72.6829,-27.6235,50.7709,115.091,-992.3942,-132.3787,247.4697,-0.21713,2.5877,4.8465,1.155,Moderate
87,210.6329,8.636,13.8487,247.2354,130.4204,349.3505,3210.4456,169.789,8796.5544,7077.442,54065.1761,0.7931,0.2069,212.7937,6.3606,118.17,0.14604,0.010779,1.83,7.5749,32.6727,30.7777,7321.2954,432.7712,0.21747,0.031237,0.10063,-569.1805,24.8377,135.9645,37.425,8.7144,86.6436,101.2784,-1181.7076,-96.4016,197.68,1.7639,-3.0037,8.6771,0.46769,Good
88,199.067,4.8883,13.8624,194.206,125.9195,348.2843,3211.8021,219.3136,9707.6994,4058.7985,10172.6858,0.72222,0.27778,216.0553,10.8486,131.9498,0.15234,0.022806,1.3551,3.4399,5.5371,30.4523,1356.7075,294.6236,0.16645,0.033404,0.097902,-600.9291,11.6497,79.9517,35.8523,-3.8134,51.854,69.0725,-807.643,-67.0634,136.1358,0.81184,2.0681,6.2079,1.1422,Good
89,199.8315,5.4604,14.0145,175.7556,149.8815,366.2713,3090.3206,232.2341,10005.7721,10199.142,8431.5811,0.58929,0.41071,211.5716,11.0909,119.9629,0.16696,0.027363,1.4027,4.1811,5.9506,30.4523,1290.7625,285.9845,0.17766,0.04068,0.10573,-566.029,11.1193,67.7748,41.8941,-7.292,37.5356,82.1073,-735.6866,-72.3957,154.503,-0.12966,-2.1525,5.8222,1.3327,Good
90,209.9904,7.9156,15.0317,266.1914,144.6517,349.7485,3122.8036,307.6676,8971.3234,3420.3712,6447.6906,0.75439,0.24561,217.2352,15.9687,139.7344,0.17574,0.030507,1.0444,4.1811,4.3959,18.489,721.5666,170.3971,0.16386,0.035313,0.097804,-696.8995,-0.81727,264.1947,57.2076,-18.5257,53.5729,85.6185,-1242.0937,-119.1053,204.7239,-0.24378,1.9046,6.482,1.3756,Good
91,184.8971,8.0538,14.208,238.4727,177.7866,376.0979,2429.9862,330.8104,8609.1117,5482.6912,12548.2455,0.82456,0.17544,202.9544,6.9928,134.9986,0.13532,0.027967,0.96399,3.4957,3.9173,0.17526,715.5248,156.9636,0.1598,0.043032,0.10204,-540.0472,1.3545,104.8286,33.9269,-2.4101,19.0479,87.2485,-822.3052,-62.2846,149.5331,-0.35061,1.9867,5.8358,1.2232,Good
92,204.8535,8.1151,14.6694,176.6202,189.464,358.3089,2548.5304,285.7708,10542.4653,5345.4297,8066.4527,0.62295,0.37705,209.0288,11.9317,113.0098,0.18296,0.034007,1.4465,4.6446,5.3654,4.2478,1361.0197,319.7394,0.18928,0.047309,0.096711,-517.7586,6.636,69.4056,36.9916,-0.18742,17.9094,72.844,-707.2729,-67.9753,140.8193,0.16168,-2.3174,5.7049,1.5518,Good
93,191.287,6.1891,15.4425,188.4935,191.6345,390.4282,2467.8316,317.6276,10745.5553,3720.3407,11585.353,0.77966,0.22034,205.6612,13.6601,135.505,0.11505,0.02391,1.2972,4.1218,6.0583,29.0798,1158.2603,218.2503,0.1892,0.050975,0.10636,-540.7268,-9.6688,115.0146,36.6396,-18.6168,21.9932,65.1222,-834.0373,-77.6762,142.7983,1.6936,2.6266,8.1869,1.1602,Good
94,184.9184,8.0951,15.8122,263.6333,157.1746,391.3393,1653.2504,113.376,9139.1786,5470.4852,54888.297,0.85714,0.14286,204.9679,15.4751,63.4483,0.048754,0.0089414,0.41786,0.0,2.2734,8.7561,216.8062,48.6495,0.14571,0.036036,0.10283,-629.1457,-11.1466,262.1549,63.8747,-24.4751,68.8246,91.9893,-1137.4943,-128.428,220.4173,31.0426,1.1918,4.347,0.549,Good
95,206.2461,6.5742,15.2437,268.2602,148.5449,388.0194,3368.0955,231.6151,9351.4849,6528.8731,57546.4735,0.65517,0.34483,219.0949,4.7698,110.6976,0.0,0.0,1.9041,0.0,2.8824,0.0,1751.6395,819.11,0.18901,0.037105,0.10585,-604.5004,9.0905,157.2495,46.2694,-11.0811,47.4165,90.7025,-1213.2783,-91.7608,182.4634,4.4490842105263155,4.4490842105263155,4.4490842105263155,4.4490842105263155,Good
96,212.8907,6.6978,15.95,192.8619,176.1294,390.2653,3157.9798,318.0671,11102.0154,7616.67,9095.7183,0.60656,0.39344,212.9488,7.9952,134.2024,0.1754,0.032152,3.2595,17.9096,10.6136,70.564,3514.1004,1038.5356,0.19473,0.045807,0.10702,-594.8643,-3.229,196.8669,46.1019,-17.2092,18.3237,77.5249,-1211.791,-98.7717,176.2967,0.040669,2.346,6.8577,1.5738,Good
97,187.4001,6.8074,15.6252,184.4074,147.0682,425.3351,3101.131,196.7632,10649.2227,5533.4308,9375.389,0.63636,0.36364,210.5281,7.6369,70.7425,0.13402,0.023604,1.257,4.8284,5.0733,22.1727,1002.326,228.0776,0.17447,0.035222,0.11693,-583.1076,16.7616,201.7215,56.5501,-7.909,59.9351,100.8567,-1182.7361,-116.5002,217.3569,0.060609,-2.3281,6.0845,1.1091,Good
98,210.1179,6.6447,15.3588,182.119,136.6298,370.1425,3255.466,261.0589,10001.1573,3152.3643,9503.6809,0.70175,0.29825,216.2259,12.394,126.032,0.19171,0.030154,1.0468,4.8284,4.7839,22.1727,679.3222,155.3958,0.17637,0.032958,0.099518,-689.0328,3.3397,261.216,55.4812,-20.7939,60.1248,89.678,-1251.0975,-92.5359,182.2139,0.20721,1.5226,6.5146,1.4281,Good
99,193.3188,6.0716,13.7965,222.2224,178.2867,356.1509,2488.7557,291.2932,9576.2728,4157.9244,11788.1486,0.65517,0.34483,202.1131,9.643,68.8041,0.07512,0.0079258,0.97766,0.68211,3.2272,1.9595,1003.7989,295.6206,0.17565,0.046534,0.097093,-512.8138,5.0084,65.0125,43.5088,-4.9994,24.0232,87.6483,-681.9496,-87.353,175.0013,-2.1857,2.8158,7.651,0.54932,Good
100,185.9587,6.371,14.629,184.4724,198.0667,370.1565,2437.9699,336.6762,10507.7524,6915.9256,8866.4068,0.62069,0.37931,201.1907,12.074,138.5829,0.13806,0.02669,1.5826,7.8164,4.862,4.1964,1360.9752,401.6168,0.17336,0.052592,0.099431,-478.8506,8.7906,66.8412,38.7294,-6.0021,32.9969,75.6437,-640.0563,-69.824,145.4678,0.1416,-2.707,5.2968,1.2731,Good
101,178.2695,8.4609,15.3991,169.1553,206.2755,413.2917,2422.7776,366.598,9833.5658,2835.5353,7213.3941,0.69643,0.30357,199.6764,14.8615,71.8673,0.13059,0.03051,1.1888,4.1021,3.6543,0.10313,358.4467,132.1086,0.16722,0.050969,0.11252,-495.241,5.067,73.4511,38.4078,-3.0219,23.6239,79.731,-685.558,-75.4883,155.2194,-0.20041,2.669,5.5942,1.3664,Good
102,193.5329,8.907,15.0711,186.5829,169.3352,361.6094,2119.0719,164.0226,9589.6462,5627.6894,43176.9242,0.77586,0.22414,204.3667,10.2055,134.3614,0.028524,0.015713,0.55498,0.0,1.0176,0.0,158.7019,91.3414,0.16806,0.039612,0.096576,-599.0921,-7.1654,212.7487,50.0896,-20.6283,39.4368,78.7497,-1134.694,-124.0239,202.7736,10.6684,2.0392,0.9618,0.78269,Good
103,8.268,0.28296,0.46516,53.3309,5.2195,20.6779,1526.0656,45.9854,1638.86,-984.1511,-5678.1337,0.57895,0.42105,202.3925,21.6842,4.4490842105263155,0.073859,0.0068511,0.98236,6.6196,2.7777,19.031,722.1028,249.5978,0.008565,0.0016347,0.0052596,-122.1693,33.0235,12.3797,117.2712,4.4490842105263155,33.0235,101.5042,-131.3302,-102.3867,203.8909,12.0576,-2.8672,1.3142,0.31254,Good
104,89.2717,3.1915,12.3937,393.0858,109.2167,153.5472,2952.5842,88.1342,8935.4624,3703.2783,50592.1211,0.69643,0.30357,206.0299,19.7719,128.5028,0.15043,0.03953,1.7452,5.5094,4.9273,23.1502,924.3862,290.0193,0.18768,0.032773,0.048974,-549.5814,-12.8515,134.7427,50.3216,-37.0816,25.9168,77.303,-777.6667,-70.2118,147.5149,-4.4336,3.5979,2.9665,0.25052,Good
105,191.4662,9.2694,14.8316,197.3608,207.5958,377.8402,2977.2412,294.5453,9826.9495,5571.8361,8214.3782,0.66102,0.33898,203.7515,9.0208,110.7167,0.14391,0.036364,1.5761,3.9438,4.747,23.1502,879.62,262.0376,0.17152,0.052087,0.10541,-554.5839,-10.9358,189.6361,58.312,-23.0879,12.7607,79.2629,-1128.8919,-152.1896,231.4525,0.38774,-2.877,5.9376,1.6601,Good
106,197.1299,8.4071,14.3255,186.2032,200.7034,354.0342,3011.3055,368.5467,9211.0923,3885.9319,7690.8317,0.68966,0.31034,207.8229,12.4383,131.2412,0.16108,0.035336,1.24,4.9687,4.1781,18.0282,566.241,167.623,0.17059,0.050457,0.096575,-615.8484,-17.1728,251.1524,62.4152,-36.2109,25.1341,73.8516,-1161.4034,-136.631,210.4826,-0.16074,2.2402,6.1631,1.639,Good
107,186.4441,13.5903,10.2872,218.0118,209.8958,261.6272,2373.8931,407.5427,7135.9001,6820.5039,12693.0902,0.85,0.15,187.4176,11.4584,76.3296,0.064052,0.0052082,0.48686,0.37501,1.4516,0.035485,412.6984,133.9214,0.16047,0.047155,0.069983,-538.3784,4.0681,93.2196,38.8392,-1.2309,34.0959,91.5864,-773.2666,-75.2244,166.8108,-3.138,2.953,6.6375,0.62005,Moderate
108,181.9059,8.787,10.528,219.6193,205.2208,252.2611,2343.494,325.8276,6726.7735,9725.4223,8941.9223,0.88333,0.11667,194.8312,6.5744,105.9485,0.17307,0.037375,1.3491,0.20175,4.2191,0.015121,736.1627,233.4083,0.1382,0.050733,0.066928,-536.0286,-15.1994,97.7618,48.0474,-19.7616,19.3422,65.5814,-794.2534,-117.7122,183.2937,-1.1147,-2.5315,5.0986,1.6171,Moderate
109,188.2763,14.3116,9.8161,166.7403,236.2177,258.101,2379.6532,421.8799,6882.7492,4648.7955,7890.4596,0.77778,0.22222,196.7759,10.946,97.0899,0.1701,0.048178,2.2609,15.761,7.4745,0.061999,2339.6324,691.9964,0.17052,0.054351,0.070917,-518.4559,-1.9691,111.6138,34.0125,-5.9988,12.1349,58.4281,-807.7906,-87.3259,145.754,-0.19368,2.2215,5.796,1.9346,Moderate
110,188.6259,10.698,11.7539,173.9981,233.4231,285.5007,2072.6537,276.8842,7381.4621,6680.421,46966.3129,0.81667,0.18333,193.6431,8.2788,99.0769,0.15666,0.038574,4.3103,18.3073,11.4122,19.9548,3663.5966,1418.7153,0.1663,0.056827,0.075767,-524.9516,-14.4732,131.3522,49.6471,-23.2506,24.6263,51.2847,-772.1785,-115.1898,166.4745,3.5907,0.79736,9.9055,3.6687,Moderate
111,190.8584,14.8333,8.9023,287.9346,220.5523,233.0393,3129.2394,291.8596,5901.8763,7057.7691,56954.6682,0.77778,0.22222,195.0237,9.5375,88.8278,0.17581,0.047104,1.1691,4.5977,3.9391,16.23,730.3428,205.1965,0.17471,0.049611,0.062735,-586.8454,-17.46,237.9259,62.1633,-25.7885,11.6897,76.8368,-1169.4371,-159.6154,236.4522,-0.55723,-2.2218,5.2937,1.7589,Moderate
112,182.6558,12.4934,11.0706,221.7498,213.352,275.4737,2966.4065,379.661,7301.1682,7135.5382,9147.226,0.80328,0.19672,195.6847,7.1872,98.6865,0.17387,0.041473,1.1502,4.5977,3.9075,15.655,565.4228,161.0487,0.13705,0.048554,0.072512,-584.666,-8.2676,248.3496,63.5948,-21.4888,45.7189,84.2853,-1139.9308,-139.1429,223.4281,0.22608,2.1478,5.0748,1.6169,Moderate
113,185.2628,13.0677,8.245,169.7971,221.6665,223.4661,2861.9612,320.5373,6326.0997,6268.2981,9304.0395,0.69355,0.30645,190.5742,9.7749,88.4105,0.73456,0.048565,3.413,24.8449,57.1292,15.0434,20249.4781,1158.2587,0.16195,0.050836,0.060142,-590.3789,-17.3208,242.3598,71.8304,-28.8557,8.7847,111.2958,-1105.2598,-145.3845,256.6803,-2.3393,-1.7637,3.625,2.103,Moderate
114,190.0988,11.8265,9.8713,157.1721,251.8657,258.4871,2919.1272,402.9738,6815.902,6757.8494,8022.3368,0.77419,0.22581,195.6075,8.4867,94.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17266,0.06065,0.069271,-598.5812,-20.5888,242.2038,63.5575,-32.2041,19.235,61.3171,-1117.224,-150.522,211.8391,6.543214285714286,6.543214285714286,6.543214285714286,6.543214285714286,Moderate
115,187.573,14.3052,9.5216,288.0941,267.7167,209.3738,2178.8228,493.2571,5314.1438,9151.7148,12201.9831,0.81667,0.18333,188.9655,16.8877,83.5318,0.17034,0.047891,1.6066,6.596,4.0254,0.14187,747.5184,268.1297,0.15812,0.062109,0.053831,-549.5835,-6.8051,93.6924,45.9456,-17.2912,39.9057,68.4981,-769.3786,-108.6693,177.1674,-0.8023,2.4108,5.2121,1.8977,Moderate
116,182.5987,13.0777,8.3103,241.5856,264.6489,221.0672,2247.6349,380.9262,5446.4378,5758.7508,8321.3044,0.84127,0.15873,193.647,13.2781,110.8459,0.16751,0.044672,1.3875,0.21685,4.1336,0.095408,855.9952,284.6101,0.13668,0.062708,0.059213,-506.4974,-12.0152,90.2292,46.5538,-17.4154,16.6061,42.4712,-748.2419,-120.7325,163.2037,-1.0204,-2.8245,5.3402,1.7472,Moderate
117,177.1386,15.4004,9.6647,193.2795,257.8093,260.1299,2236.7602,471.1942,7353.9403,3835.2602,11252.0305,0.79365,0.20635,192.2618,8.5057,101.5574,0.16825,0.049588,1.4485,8.3148,4.383,2.6364,1064.8876,355.2372,0.14245,0.058185,0.069628,-472.0258,-6.626,91.537,40.3225,-8.9927,2.4767,54.7916,-705.4944,-104.1692,158.9608,-0.41568,2.1951,4.7408,1.8911,Moderate
118,179.5635,16.0041,10.8167,225.4396,243.1458,268.8721,1487.1713,190.2687,6570.6366,5914.8318,56457.5229,0.81538,0.18462,186.5697,10.9014,105.6176,0.042634,0.0256,0.92656,0.58156,1.5212,8.5158,431.7626,239.1057,0.15357,0.053194,0.071741,-508.731,-27.8505,222.1922,66.4789,-37.8556,16.3387,58.2601,-1017.0674,-178.2845,236.5447,15.7803,1.4232,4.9962,1.1838,Moderate
119,164.7985,15.8938,9.5025,185.756,262.4254,261.8955,2805.2026,330.2517,7616.639,7710.74,34293.784,0.74576,0.25424,178.2299,6.945,84.6375,0.0,0.0,2.6139,0.0,10.2759,0.0,4133.6459,1120.6986,0.14161,0.058588,0.069819,-474.5277,-11.5627,91.1983,37.8452,-14.7284,-2.2766,55.6035,-688.2559,-99.1099,154.7134,6.543214285714286,6.543214285714286,6.543214285714286,6.543214285714286,Moderate
120,189.6453,12.8126,10.3859,115.4586,302.9179,248.8261,2686.6047,439.826,7644.0407,4763.2623,6848.4986,0.71642,0.28358,179.1475,8.6296,100.9872,0.16143,0.047309,3.1092,7.215,10.705,17.9269,3080.3459,898.1973,0.18051,0.07568,0.065486,-460.3491,-10.3647,86.7705,43.8927,-17.4981,7.6565,48.3324,-679.2261,-115.8825,164.2149,-0.35043,2.5965,3.8524,1.9051,Moderate
121,161.1367,12.1407,10.0454,145.1878,266.3314,270.5285,2714.6302,375.2176,6414.6741,8296.9153,10091.4735,0.69492,0.30508,190.594,10.7699,44.8411,0.094163,0.029401,1.5585,7.6291,3.6543,20.6107,912.7847,338.3736,0.15681,0.0623,0.072241,-501.7228,-11.7165,221.9888,92.0832,-34.0492,39.1527,125.0092,-1006.951,-190.9413,315.9505,-0.53133,-3.0756,4.7137,1.0441,Moderate
122,177.9176,13.7553,9.9328,142.264,256.5041,256.7102,2847.987,456.5812,6134.212,7671.2913,8125.6606,0.85,0.15,190.9,14.7453,103.6691,0.11381,0.031195,4.2961,33.2895,11.7547,91.6456,4143.7038,1508.7809,0.15781,0.058675,0.066865,-596.8089,-37.7677,239.1617,71.0962,-44.6053,0.9789,40.7633,-1087.2215,-170.4281,211.1914,1.6117,3.3451,6.2434,1.4268,Moderate
123,206.2955,8.665,14.5099,122.6455,187.954,366.8,2827.0561,262.7738,9643.3789,5401.8783,7452.9084,0.83019,0.16981,213.1382,10.1512,102.4123,0.16916,0.041473,1.9735,1.2841,6.1182,0.034515,1418.0897,423.6988,0.19566,0.052021,0.11043,-743.6758,-32.4925,148.4444,59.1249,-50.3643,54.8805,67.9128,-1211.5757,-145.3052,213.218,0.46841,-3.6363,5.6265,1.7897,Moderate
124,215.2196,9.1981,13.4867,179.4134,199.2504,345.0746,2780.1616,319.7711,9174.1321,3869.6496,6726.1987,0.87273,0.12727,218.5719,8.3311,140.1696,0.17953,0.045518,1.8579,9.8688,6.0215,0.097904,1543.5349,448.5289,0.19644,0.05586,0.10581,-792.5263,-19.2433,176.787,61.711,-27.3718,36.4949,74.8869,-1244.0782,-170.6144,245.5013,0.43362,2.2786,6.443,1.9555,Moderate
125,215.7137,7.5405,13.7709,156.2911,194.8378,351.1353,2905.2371,258.9754,9313.8561,4938.3401,22333.2839,0.86792,0.13208,218.601,8.7859,105.1398,0.17403,0.041532,2.9134,15.3369,6.6327,7.8225,1404.3698,765.0986,0.21575,0.055856,0.10621,-803.6562,-43.8637,193.5998,62.3975,-59.018,55.7217,67.0972,-1294.4756,-142.2314,209.3286,-0.46176,-3.7166,5.9753,1.8017,Moderate
126,195.957,9.878,12.5011,221.3519,231.3286,324.2911,2055.2084,361.9547,8255.4698,6363.8156,10256.8839,0.89091,0.10909,204.9057,7.6289,139.8324,0.15184,0.042289,2.0735,10.9348,5.5217,0.02241,1049.8831,362.3556,0.19122,0.064466,0.097091,-671.4888,-34.0088,158.0739,66.8362,-40.5784,19.6427,64.5825,-1102.1604,-181.4213,246.0038,0.036302,2.7954,5.5099,1.7926,Moderate
127,195.0011,11.4364,13.451,142.4337,197.5426,336.1527,2567.4036,241.0276,8744.1065,5189.6669,7483.1693,0.89286,0.10714,202.6912,11.647,104.2649,0.15789,0.04498,1.9329,4.5313,5.3458,1.6075,1067.5907,357.9155,0.17739,0.050643,0.099917,-669.5898,-35.4126,166.286,57.6156,-40.608,7.882,45.6905,-1103.0031,-172.751,218.4415,0.33857,-3.2784,5.5423,1.8638,Moderate
128,201.6216,9.3518,12.1284,142.8093,169.8691,309.1119,2631.3706,308.3791,8490.3087,3679.1812,5402.5347,0.91071,0.089286,204.4461,14.8577,129.4544,0.17808,0.043396,1.7097,7.4487,4.9657,4.4714,1144.248,363.0722,0.18076,0.044595,0.092515,-728.612,-20.5166,165.146,56.5222,-25.3828,29.1182,70.4785,-1120.8451,-158.4147,228.8932,0.39273,2.0441,5.4083,1.854,Moderate
129,166.5138,6.1902,12.8996,488.7006,115.2523,231.6731,530.4855,77.7173,7840.1232,3729.8697,51643.5125,0.92982,0.070175,208.7439,8.175,104.2196,0.16478,0.036697,1.4944,0.10339,5.077,0.11401,1126.8123,314.7335,0.11723,0.029307,0.065699,-703.5451,-45.2014,248.8535,44.2608,-50.45,24.7796,70.4785,-1280.8398,-115.0197,185.4982,-0.83711,-2.9158,4.7171,1.8046,Moderate
130,188.3779,11.237,12.9833,351.1504,226.0111,301.4939,3269.25,315.7104,8129.9334,9298.6193,50907.7844,0.92727,0.072727,206.4308,14.4629,138.7006,0.00072768,0.00069159,0.56527,4.0475,0.53888,3.8252,157.1591,170.143,0.21793,0.059076,0.089212,-696.1356,-29.469,243.5537,77.1255,-35.093,39.425,86.3639,-1186.1581,-207.1809,293.5448,12.2113,1.7859,0.0,0.0,Moderate
131,202.6812,10.6298,13.1741,122.9334,203.8243,349.676,3174.4878,366.2278,9008.5887,3825.2636,7836.3187,0.88889,0.11111,210.0107,14.4607,100.4971,0.075956,0.019128,0.84061,4.0475,0.92892,3.9226,807.327,305.5953,0.18886,0.052777,0.10252,-756.3029,-46.5527,183.3268,60.0346,-54.5839,17.6972,62.459,-1204.6804,-151.2499,213.7089,1.635,3.6389,6.6656,0.61746,Moderate
132,205.2348,8.8991,12.9514,179.6027,211.87,343.6185,3262.8129,320.9466,9463.1545,4962.6431,9084.358,0.85455,0.14545,211.7581,10.7751,136.3398,0.20364,0.057936,2.9186,13.6474,9.9415,28.1788,2955.003,877.4151,0.17687,0.058287,0.10165,-775.1606,-36.8513,212.6526,68.9078,-43.9847,5.0578,55.3575,-1318.7469,-172.9512,228.3087,-1.5087,-2.6024,6.2846,2.6074,Moderate
133,206.0912,8.7404,12.7637,150.68,207.6132,338.2663,3240.3137,350.8402,8982.3407,2382.5286,7943.8677,0.81481,0.18519,209.6422,9.1505,108.0703,0.17198,0.043138,2.1987,13.1807,6.5615,40.2328,1758.7739,576.0342,0.20764,0.05615,0.09941,-782.6509,-45.3451,222.5707,64.1266,-64.1884,37.5655,65.9443,-1325.4044,-152.4625,218.4068,-1.1226,2.9778,5.7565,1.8884,Moderate
134,205.7994,12.683,12.4239,233.5719,258.0412,313.1161,2576.9613,428.9286,7827.4631,6293.9651,16414.8395,0.84211,0.15789,206.1538,14.0345,140.0856,0.55474,0.02776,4.4535,32.7831,68.7985,518.5628,22648.7047,1585.0957,0.1919,0.068852,0.092303,-691.0234,-15.1246,141.4367,56.2482,-24.285,33.7306,61.0885,-1031.413,-137.7534,198.8419,-3.005,4.0569,8.5813,0.73739,Moderate
135,194.0436,13.1457,12.8493,277.9721,177.6937,301.3788,1709.44,239.4155,8121.7065,6351.3591,57903.7576,0.85714,0.14286,206.6733,16.1264,106.3776,0.17528,0.051695,1.9236,1.1589,5.608,0.29425,1309.9556,432.714,0.2365,0.044276,0.09065,-638.981,-22.2156,174.9169,53.193,-34.5808,42.7015,70.0189,-925.8235,-136.4622,206.4811,0.87889,-3.4431,5.7263,2.2152,Moderate
136,202.2257,9.6553,11.4737,151.7004,190.4331,299.0814,2648.1225,309.5064,8516.0462,3719.3164,6716.6937,0.85714,0.14286,203.3502,11.9388,132.5815,0.18751,0.048277,1.5709,8.1086,4.8549,0.28975,1247.0963,388.6813,0.18104,0.050538,0.088463,-712.5162,-16.2794,155.9848,59.8561,-26.4748,44.893,71.436,-1128.6087,-153.52,224.956,0.53347,1.9809,5.6645,2.075,Moderate
137,208.0393,9.7125,12.7571,201.5579,201.5668,319.8752,2085.5923,208.4002,8080.5508,4862.241,58200.2966,0.89286,0.10714,209.0144,6.8206,106.5872,0.16687,0.044483,1.7776,0.33369,5.7831,1.0923,1328.1028,398.3995,0.18365,0.053597,0.093558,-739.0964,-35.5572,191.3476,62.9074,-46.0836,52.1625,87.1484,-1182.1407,-146.6895,233.8379,0.90194,-3.3627,6.1491,1.8806,Moderate
138,186.8197,6.9054,11.3518,688.2447,143.3223,205.5148,1441.5625,284.7646,6034.1852,5612.9156,56407.1941,0.78182,0.21818,206.0828,14.6556,110.2458,0.26217,0.015467,3.363,24.4686,61.7358,456.71,14058.7182,778.8791,0.14047,0.037908,0.061196,-542.6714,23.2028,213.4249,47.5212,1.4373,104.8235,122.5955,-747.3477,-33.2566,155.852,-5.5533,3.8643,7.4875,0.39239,Moderate
139,152.746,6.8516,10.2486,239.9869,211.4603,301.5858,1699.5743,355.3954,7039.8776,6871.1823,6445.6474,0.67857,0.32143,203.3654,16.6894,129.6199,0.16277,0.05542,2.4059,9.9211,5.8333,3.5889,1408.492,534.9763,0.19012,0.056627,0.087963,-542.5902,-3.2898,141.8485,53.2517,-22.0503,69.6676,104.3897,-822.8512,-126.9377,231.3274,-0.32879,-5.249,6.2326,0.36418,Moderate
140,183.9167,11.37,12.3878,186.8525,240.5733,319.802,2441.9842,411.2137,9227.0698,4461.2832,8887.8941,0.67273,0.32727,197.883,11.1441,112.0004,0.15158,0.049514,2.5729,9.9211,6.1709,0.16636,1518.4208,583.4078,0.15257,0.060574,0.089333,-533.7196,12.4165,69.7406,41.3237,1.6658,34.5152,100.3405,-703.6018,-82.2934,182.6339,-0.41562,2.9003,5.869,2.2953,Moderate
141,205.4896,11.5681,12.2716,156.0963,256.8543,294.4598,2461.7274,353.0383,8069.1733,6488.2283,40601.929,0.73333,0.26667,199.3381,13.6621,132.0055,0.14048,0.052732,3.5879,23.1028,5.7509,21.7847,1478.7204,1060.0442,0.21301,0.06663,0.083433,-573.1891,-15.7461,130.1736,56.6754,-34.4512,35.693,95.5134,-919.407,-145.7988,241.3122,-0.44227,-3.4787,4.5862,2.3101,Moderate
142,192.8019,6.5414,8.0329,508.2058,187.275,244.6453,3434.0121,226.0492,4567.241,4303.6559,57862.702,0.73077,0.26923,199.6097,8.1055,58.7394,0.070417,0.023485,2.6597,16.2105,6.4639,16.777,1709.141,751.4271,0.17901,0.048631,0.070119,-577.4057,17.5201,100.0793,48.0971,3.8874,42.838,105.156,-741.5164,-81.0529,186.2089,3.6899,-1.7175,5.6914,2.4153,Moderate
143,207.5528,9.4898,11.8195,374.2706,216.6301,146.2497,2908.264,226.0492,7484.6129,-60.2212,50608.6712,0.63793,0.36207,199.8646,14.5874,121.2409,0.23512,0.026267,1.766,4.0934,7.9146,36.648,2028.6484,482.2441,0.26907,0.060671,0.039778,-533.3762,-10.5712,123.8395,65.9359,-71.1293,37.2378,81.839,-770.4613,-112.1045,193.9435,-5.7523,3.4816,5.4868,1.2097,Moderate
