,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
60,195.8981,6.4401,17.163,317.7742,292.2052,426.4351,1899.5831,1336.292,40842.9853,351720.9597,320181.0532,0.9703,0.029703,225.5465,23.9472,160.7888,0.046104,0.0057693,0.16164,0.26141,0.59319,0.035355,25.4302,10.4664,0.20142,0.045384,0.06338,-449.9399,-61.2735,250.4128,46.5527,-63.6232,15.4836,78.2332,-924.2775,-237.3703,315.6036,0.7028,-5.0374,10.0795,0.20093,Good
61,196.4869,5.2281,14.7725,293.4315,211.3422,392.4894,3436.2487,588.5872,24430.2355,178489.3707,73799.3177,0.82178,0.17822,211.5979,17.5014,124.9859,0.17615,0.038639,2.1773,16.9842,7.3567,57.1459,3146.5063,930.1012,0.1859,0.029391,0.060813,-308.0386,-15.4006,133.2042,41.2831,-27.9523,42.477,114.7554,-625.2698,-89.7467,204.502,-3.2381,3.3809,8.3592,2.2546,Good
62,200.3873,6.0653,17.0715,306.619,219.4762,419.5622,3497.4113,297.3523,20991.6376,124637.6527,126730.068,0.7549,0.2451,213.4316,19.7806,101.847,0.17159,0.038909,1.8401,2.3043,6.8961,46.4533,2858.4606,797.3992,0.18581,0.031951,0.062835,-359.2915,-25.956,229.4005,62.7048,-54.9581,63.3706,117.2415,-942.9297,-124.1635,241.405,-3.8241,-4.1259,8.3625,2.3822,Good
63,196.9664,4.6878,14.5547,279.8145,173.3941,388.6749,3371.631,479.8034,23333.3806,92896.1407,141524.9837,0.78,0.22,211.4186,19.9394,128.5759,0.15183,0.035168,2.5559,17.9457,7.9166,56.3794,3249.415,1034.8643,0.1905,0.023804,0.059744,-361.7551,-21.9921,218.7152,54.8515,-45.5439,61.5094,102.0634,-892.8919,-109.1781,211.2415,-2.713,3.7899,8.3541,2.0826,Good
64,186.3258,6.9091,15.2107,276.173,266.9004,379.2896,3378.2841,404.1293,27187.6228,346139.2354,128826.8746,0.83333,0.16667,202.4877,20.8134,84.6632,0.044321,0.010519,0.21542,0.20231,0.56839,2.6764,144.519,46.5379,0.17953,0.0379,0.05578,-296.3184,-22.1257,128.4867,39.7046,-31.4322,24.407,108.9954,-633.1432,-83.8287,192.8242,-0.39462,-4.6398,9.5117,0.61564,Good
65,194.6468,5.7532,12.2775,299.1887,210.7259,332.436,3388.1334,636.124,20325.458,123738.6974,101196.2524,0.76471,0.23529,205.6943,15.1183,129.6156,0.17578,0.042481,2.0101,15.2028,6.5114,48.4462,2619.9268,817.6944,0.18509,0.027192,0.050454,-294.2871,-6.6711,125.9879,40.8269,-22.6921,45.3971,94.6807,-633.0009,-71.1019,165.7826,-3.7697,3.2144,8.2189,2.461,Good
66,195.4075,6.4872,16.9471,313.0227,215.5543,417.6817,3433.8838,445.6852,21323.1177,115074.1298,104361.3369,0.81553,0.18447,207.5732,13.0873,104.1691,0.16172,0.035169,1.6329,0.72877,7.0275,55.3364,2766.0885,655.9103,0.18219,0.032459,0.061988,-369.2344,-22.3237,216.5602,42.4105,-33.7839,28.3423,80.1518,-920.4361,-114.3931,194.545,-3.3535,-3.2853,8.6539,2.1412,Good
67,183.7495,6.5473,13.6627,308.9004,228.177,340.4362,2240.0899,560.1571,25789.7922,255851.5112,110152.4945,0.87255,0.12745,204.6591,15.3898,93.4828,0.051782,0.0040587,0.15725,0.76454,0.48165,0.15886,43.965,21.8246,0.17259,0.030364,0.049225,-288.8578,-13.9679,134.3446,33.8337,-21.1821,35.4219,92.5347,-607.9132,-79.6091,172.1437,-0.41573,3.047,8.8035,0.3301,Good
68,194.0209,6.2371,12.9036,281.9999,225.7263,338.9197,2306.8005,344.2213,28739.83,321323.1459,124262.709,0.82692,0.17308,203.1646,14.7781,135.3575,0.18074,0.038401,1.9733,2.2122,6.8025,7.2867,2777.7019,814.2601,0.18532,0.030858,0.050252,-299.1231,-13.8339,132.7609,39.7986,-23.861,34.0734,90.6117,-609.7905,-83.6351,174.2468,3.1735,-3.5498,8.1843,2.1916,Good
69,189.8398,8.2243,14.8181,326.8729,285.6036,374.3108,2214.4044,669.9207,27969.4868,207636.1298,275774.8911,0.84466,0.15534,204.5925,14.0585,98.88,0.17067,0.03714,1.6806,11.9913,6.6163,5.5629,2605.4587,665.7238,0.17432,0.039659,0.054922,-301.767,-20.1117,130.4033,42.0483,-29.974,33.5141,88.0573,-614.9203,-100.4233,188.4806,2.6399,2.8765,7.99,2.0752,Good
70,191.5897,7.1922,12.2807,351.3752,288.8952,321.5691,1767.238,713.154,37553.1552,247471.2227,358632.8097,0.81905,0.18095,205.9689,18.9142,138.1362,0.16464,0.041292,1.8961,1.9424,6.0763,5.9876,2086.2086,661.1419,0.18789,0.040685,0.04774,-347.4719,-41.5883,212.7519,50.9181,-56.3835,25.3793,102.6666,-882.6462,-140.2134,242.88,3.5836,-4.2878,7.9478,2.3964,Good
71,188.6532,7.1214,11.7462,230.3785,225.6136,289.1279,2328.4059,527.525,18141.6734,136364.5189,36877.859,0.76119,0.23881,200.289,20.4063,75.949,0.076253,0.0096102,1.0134,0.62049,3.2035,0.017394,1090.1196,326.5968,0.18826,0.050634,0.067415,-460.1028,-6.1596,110.133,40.4547,-12.2929,13.3903,97.7438,-741.4566,-77.0575,174.8013,0.044252,3.6183,7.663,0.63697,Moderate
72,176.04,5.2111,12.6,250.722,175.6635,336.7156,2251.8034,390.7751,14060.0801,85141.2972,35291.5433,0.70313,0.29688,194.944,7.8556,121.5825,0.1292,0.029362,1.4894,7.9456,4.4632,2.9287,1187.5436,372.6896,0.17835,0.038367,0.079864,-426.7031,-1.3647,90.091,46.9349,-9.2383,17.2835,117.1112,-639.039,-103.118,220.2292,2.3178,-3.4535,5.433,1.5205,Moderate
73,181.3776,4.9558,11.0339,271.3773,161.9856,292.8677,2307.2411,355.9224,11531.1225,70704.932,36111.185,0.83871,0.16129,198.7409,14.2939,69.5733,0.11321,0.024392,3.7861,27.3995,12.2555,0.1027,4506.2832,1368.2361,0.17013,0.035434,0.067662,-536.4865,-12.1164,132.9267,33.1838,-16.1064,8.6314,72.4117,-873.647,-77.9502,150.3619,0.75607,3.7443,7.3377,1.3388,Moderate
74,178.7839,5.4745,12.4151,312.1336,181.8577,329.6472,2135.3137,285.7703,14072.8457,67061.2767,72833.8877,0.82813,0.17188,200.9965,5.1777,126.6135,0.079702,0.026939,3.3045,22.3373,8.0206,44.7779,2511.3787,1127.7849,0.17027,0.039923,0.078732,-483.5052,-12.2537,165.1424,38.2237,-18.8806,19.6759,78.3976,-1031.5109,-96.8566,175.2542,0.70704,-1.3307,6.2678,2.462,Moderate
75,179.4365,8.1491,10.4246,328.5421,223.86,277.098,2165.9714,537.8494,22908.7774,177197.2827,65779.3954,0.82857,0.17143,191.6676,17.4236,55.2136,0.071668,0.0075502,0.91215,0.33544,3.1007,0.026599,1014.0179,283.9431,0.18125,0.044921,0.059303,-436.1849,5.309,109.4799,36.6289,-0.82431,34.9532,102.4898,-731.9168,-102.2732,204.763,-0.16697,3.1434,7.1755,0.63485,Moderate
76,171.6503,4.5217,11.3505,347.342,183.3657,297.2899,1962.876,487.7654,18298.698,166613.2034,61148.963,0.77143,0.22857,191.8909,6.5329,123.8658,0.12428,0.023135,1.3665,8.0792,4.4102,4.0171,1352.6151,397.6121,0.19038,0.039047,0.065821,-385.7695,-0.70309,109.4508,40.3104,-9.6147,29.3736,118.1098,-671.1907,-103.7106,221.8204,2.4804,-3.1316,5.064,1.2038,Moderate
77,174.1643,5.7142,10.6704,329.177,197.9233,280.7172,2109.2533,403.8903,12821.7205,78524.4195,30186.7742,0.82609,0.17391,191.1277,17.0026,63.157,0.13812,0.027759,1.4471,3.1099,4.09,3.8404,1212.1922,402.5853,0.1717,0.042004,0.060932,-440.2869,-9.6722,117.5835,36.7206,-16.6979,23.6997,85.8954,-741.53,-84.1419,170.0373,2.1404,2.7316,4.791,1.4363,Moderate
78,156.7953,7.5602,10.616,323.3148,128.4876,317.443,2065.1935,200.2606,11190.875,63157.7046,51539.2161,0.9375,0.0625,188.0912,7.8481,142.3138,0.1151,0.029134,1.0225,0.11942,3.108,0.057021,461.6836,122.1663,0.17124,0.022827,0.069886,-425.5837,-1.3159,171.3405,34.3047,-6.2679,72.964,95.7908,-891.5353,-105.9699,201.7608,2.0201,-3.5454,4.9957,1.4236,Moderate
79,169.6645,7.7323,10.673,318.2618,223.6622,294.3556,2140.9536,719.6537,21343.4305,187141.5042,37824.3866,0.75758,0.24242,186.3998,13.6468,53.0161,0.067508,0.0068254,0.7893,0.33605,2.4151,0.054702,650.1319,204.9971,0.17147,0.045967,0.065644,-410.307,10.2959,83.1646,44.8472,-6.3474,62.3065,116.0628,-630.9723,-103.3486,219.4114,-0.039282,3.2148,6.9122,0.70313,Moderate
80,166.5722,4.8619,9.8078,292.2332,166.5629,292.5329,2137.2602,282.327,18346.6265,198139.0273,110625.0893,0.8125,0.1875,189.3326,7.2259,125.6868,0.13461,0.027333,0.86817,0.97068,2.9277,0.038701,773.6199,215.3616,0.14909,0.034099,0.063686,-420.9272,2.3037,90.4947,46.35,-8.7266,50.1015,115.7647,-685.6568,-103.556,219.3207,2.1767,-3.001,5.0969,1.4247,Moderate
81,184.9509,5.6986,9.325,350.0937,141.1783,239.3466,2155.1463,305.2379,10434.0341,70670.426,40503.9863,0.8,0.2,194.8926,20.7369,109.7011,0.18659,0.037446,1.4275,6.829,4.7234,1.8652,1311.4208,389.4573,0.16626,0.028366,0.054296,-467.8172,-4.7891,127.7362,41.0013,-13.317,29.3224,112.4319,-799.9991,-66.612,179.0439,2.8804,2.3831,5.3931,2.0024,Moderate
82,174.3515,6.2619,10.7999,356.9605,167.5684,284.912,2075.1782,225.0253,12776.8403,97723.3139,58701.3613,0.88235,0.11765,196.3134,8.2786,129.5842,0.15823,0.041562,2.8567,20.4619,4.6246,14.6902,1107.4389,990.2154,0.15893,0.03343,0.064533,-464.6438,-14.577,174.8443,42.4158,-20.8091,32.1634,103.2898,-972.0622,-127.0066,230.2965,1.2812,-3.097,4.1239,2.08,Moderate
83,180.3277,4.8516,11.1227,329.0413,184.2654,300.3016,3297.9252,461.2909,22840.3408,81174.8766,180586.81,0.83824,0.16176,197.2972,17.5282,64.6816,0.072043,0.019903,2.8325,11.6056,4.6491,34.0457,1758.408,1078.5975,0.1905,0.041298,0.067252,-488.1608,-23.2706,165.6007,37.3145,-29.4374,8.6845,64.7089,-995.4787,-96.488,161.1969,-1.0005,-4.6361,6.9031,0.68726,Moderate
84,170.8215,5.2145,12.3369,323.738,201.9316,328.7685,3152.4804,461.2909,21791.9409,153317.7362,57445.6207,0.72059,0.27941,191.4804,12.0211,125.2596,0.12189,0.026761,1.429,3.5053,4.1485,25.1077,1120.5131,334.9145,0.17864,0.042192,0.074172,-454.8697,-12.1683,242.6386,65.9686,-29.6319,32.8693,110.8407,-1064.0979,-151.4157,262.2565,-2.3741,3.0122,5.2064,1.3918,Moderate
85,176.3953,5.6622,10.5576,337.568,200.5578,282.0813,3236.7918,412.2079,15616.5156,100507.581,229484.0278,0.82353,0.17647,189.351,13.2312,55.0629,0.14062,0.026388,1.4101,7.7964,4.2219,24.4437,1195.2893,381.4252,0.18131,0.042409,0.062294,-529.6802,-25.5912,243.212,48.4092,-38.6046,35.1379,101.9123,-1079.5812,-159.7406,261.6529,-2.2565,-3.0502,5.0358,1.3342,Moderate
86,152.3463,4.7325,10.5783,318.9977,188.1999,337.451,3143.9168,563.8942,17036.2234,136515.5357,112871.9975,0.75806,0.24194,185.4767,5.5614,124.0034,0.11769,0.027588,0.95322,3.3264,3.0423,11.5848,362.5618,122.9129,0.1435,0.039097,0.076368,-467.6761,-8.7312,265.6953,67.2405,-34.8541,73.1207,114.9494,-1050.1513,-170.8677,285.8171,-1.9266,2.9698,4.8391,1.4497,Moderate
87,208.201,5.2362,13.5123,208.4134,180.4101,362.6847,3410.2619,274.7179,29851.6324,112562.9494,111783.2989,0.7931,0.2069,212.7937,6.3606,118.17,0.14604,0.010779,1.83,7.5749,32.6727,30.7777,7321.2954,432.7712,0.2189,0.045619,0.099586,-586.0428,-3.0996,131.631,43.499,-12.4708,32.8231,99.8671,-1148.5273,-107.5313,207.3984,-0.90557,-2.5058,9.3736,0.47208,Good
88,194.9042,2.6439,13.7669,256.0288,155.3715,361.4874,3432.0275,559.18,24321.0607,119767.2575,58691.9703,0.72222,0.27778,216.0553,10.8486,131.9498,0.15234,0.022806,1.3551,3.4399,5.5371,30.4523,1356.7075,294.6236,0.18798,0.040833,0.096553,-604.9018,-13.5612,106.6083,56.4436,-37.8737,49.6512,99.8671,-867.1065,-84.5854,184.4525,-2.0238,3.2832,6.6932,1.3187,Good
89,199.1977,4.1275,13.823,224.6197,211.1398,380.8072,3257.8427,522.955,22440.6556,233702.3076,50635.2416,0.58929,0.41071,211.5716,11.0909,119.9629,0.16696,0.027363,1.4027,4.1811,5.9506,30.4523,1290.7625,285.9845,0.20078,0.055796,0.10489,-579.9465,2.3234,86.5839,52.43,-19.6541,33.8564,103.8315,-781.5336,-149.8603,253.6918,-3.0759,-1.6803,6.4454,1.5373,Good
90,200.5028,4.8158,14.8284,264.0426,159.7419,364.5308,3270.8921,423.7836,14996.3135,37190.3957,46229.5361,0.75439,0.24561,217.2352,15.9687,139.7344,0.17574,0.030507,1.0444,4.1811,4.3959,18.489,721.5666,170.3971,0.19005,0.039472,0.097248,-701.6102,-17.0416,254.8133,46.1335,-31.6473,27.8185,91.3336,-1289.1653,-130.8039,222.1376,-3.0799,3.0227,6.7425,1.6568,Good
91,180.9899,5.596,13.8983,240.5838,187.2467,378.012,2283.6352,463.9425,13613.9544,34279.1985,34661.3545,0.82456,0.17544,202.9544,6.9928,134.9986,0.13532,0.027967,0.96399,3.4957,3.9173,0.17526,715.5248,156.9636,0.18961,0.044417,0.097193,-544.7938,3.9887,135.0191,30.6007,-0.89235,26.9298,105.1757,-860.2645,-78.2764,183.4521,2.4449,1.5253,6.3734,1.4641,Good
92,201.2406,5.1236,14.2174,267.0934,197.4765,362.73,2347.1752,426.3507,17174.6065,116992.1917,61019.2076,0.62295,0.37705,209.0288,11.9317,113.0098,0.18296,0.034007,1.4465,4.6446,5.3654,4.2478,1361.0197,319.7394,0.19558,0.048304,0.093628,-529.1159,-3.3155,87.6413,46.8267,-27.4743,36.5992,105.5096,-749.2216,-85.4122,190.9217,3.2085,-3.3759,6.1304,1.8484,Good
93,191.1997,4.1238,14.5967,288.87,206.9917,383.1991,1881.7709,507.6056,22806.9802,49194.8082,404889.9048,0.77966,0.22034,205.6612,13.6601,135.505,0.11505,0.02391,1.2972,4.1218,6.0583,29.0798,1158.2603,218.2503,0.21754,0.052878,0.098956,-554.7379,-6.8301,145.4102,28.9797,-10.5702,6.4041,86.2744,-865.7108,-59.1084,145.3828,4.5857,2.2028,8.9301,1.3259,Good
94,175.931,5.7025,14.8303,289.3759,192.9891,390.6139,2106.7144,412.2436,16349.4696,120701.1792,86005.5121,0.85714,0.14286,204.9679,15.4751,63.4483,0.048754,0.0089414,0.41786,0.0,2.2734,8.7561,216.8062,48.6495,0.17517,0.045178,0.098165,-634.7424,-29.3801,263.5733,56.8059,-40.2493,35.8346,104.3909,-1194.02,-193.7312,298.1221,35.8856,0.65395,4.31,0.53283,Good
95,198.726,5.6161,15.5855,270.9674,217.4422,402.2288,3466.7906,390.5619,31614.4225,83130.4081,63981.2406,0.65517,0.34483,219.0949,4.7698,110.6976,0.0,0.0,1.9041,0.0,2.8824,0.0,1751.6395,819.11,0.18998,0.052984,0.10385,-612.714,-8.524,134.7874,50.0872,-19.3306,12.0085,106.0337,-1159.5782,-105.9432,211.9769,5.27111052631579,5.27111052631579,5.27111052631579,5.27111052631579,Good
96,208.8003,5.3184,15.299,269.8178,229.8903,397.5187,3334.3394,584.3458,38233.9678,235148.4384,135730.8998,0.60656,0.39344,212.9488,7.9952,134.2024,0.1754,0.032152,3.2595,17.9096,10.6136,70.564,3514.1004,1038.5356,0.20717,0.057663,0.10417,-597.5717,-12.978,204.5502,55.1453,-40.3386,29.203,93.9647,-1233.6275,-168.3678,262.3324,-2.668,3.4833,7.3631,1.7615,Good
97,187.8007,5.8474,14.6504,242.4958,189.6902,414.9784,3620.9242,296.9038,16480.055,46995.0041,109430.7172,0.63636,0.36364,210.5281,7.6369,70.7425,0.13402,0.023604,1.257,4.8284,5.0733,22.1727,1002.326,228.0776,0.20289,0.044942,0.10875,-596.6648,0.52687,203.1382,59.3146,-7.864,15.211,100.2433,-1199.7383,-145.365,245.6083,-2.555,-1.6706,6.7494,1.2143,Good
98,200.9347,5.3119,14.4082,298.5229,170.1282,362.7181,3678.3825,587.1518,17894.1209,67273.7124,87877.8457,0.70175,0.29825,216.2259,12.394,126.032,0.19171,0.030154,1.0468,4.8284,4.7839,22.1727,679.3222,155.3958,0.17167,0.039875,0.093123,-680.0194,-7.5106,270.2599,52.2716,-32.1142,50.3802,105.8249,-1355.7429,-115.9588,221.7838,-2.5353,2.3975,6.7747,1.6094,Good
99,190.5085,5.138,13.1715,238.793,203.6919,349.9878,2353.8392,430.7397,16732.4312,32899.1541,43354.8776,0.65517,0.34483,202.1131,9.643,68.8041,0.07512,0.0079258,0.97766,0.68211,3.2272,1.9595,1003.7989,295.6206,0.21332,0.052686,0.090411,-517.1964,-1.8691,92.9395,51.0797,-19.7304,32.0675,109.3781,-742.4381,-93.6725,203.0506,0.3576,2.1683,8.1705,0.50367,Good
100,181.6457,3.9575,13.9548,257.31,181.2004,367.3758,2261.0101,490.0659,15211.7593,67833.6148,76601.9533,0.62069,0.37931,201.1907,12.074,138.5829,0.13806,0.02669,1.5826,7.8164,4.862,4.1964,1360.9752,401.6168,0.19215,0.046673,0.094256,-478.0627,-12.703,92.283,48.2663,-35.6048,24.7727,99.8805,-692.612,-92.553,192.4335,2.8654,-4.0406,5.6287,1.4848,Good
101,179.2701,5.1182,14.6079,282.752,207.1512,406.4265,1937.3773,576.8568,17459.6126,67419.1656,329024.5907,0.69643,0.30357,199.6764,14.8615,71.8673,0.13059,0.03051,1.1888,4.1021,3.6543,0.10313,358.4467,132.1086,0.20009,0.050304,0.10496,-513.7859,0.75869,101.5804,46.0699,-7.0536,18.6809,108.8208,-840.6083,-96.0432,204.864,2.3833,2.2518,6.2548,1.6513,Good
102,183.7886,6.445,14.2384,419.7148,209.4082,365.6545,1589.0954,346.0796,30339.6951,89713.2762,327851.2078,0.77586,0.22414,204.3667,10.2055,134.3614,0.028524,0.015713,0.55498,0.0,1.0176,0.0,158.7019,91.3414,0.20304,0.049541,0.093442,-591.9512,-23.2215,230.9846,40.0415,-34.0699,14.3304,75.1551,-1309.9303,-128.3508,203.5058,15.1022,1.6953,1.106,0.81211,Good
103,192.582,5.5166,13.5544,207.6726,248.4084,389.6193,3328.1431,596.5292,43059.6482,165215.8533,90863.4782,0.57895,0.42105,202.3925,21.6842,5.27111052631579,0.073859,0.0068511,0.98236,6.6196,2.7777,19.031,722.1028,249.5978,0.19318,0.06398,0.1033,-534.5932,-32.2554,47.8066,77.1624,-76.1576,28.1101,119.9789,-638.0059,-145.0309,265.0098,-0.0085791,-2.9365,7.8575,0.46397,Good
104,185.9532,8.8683,14.5383,263.1527,234.7255,384.6758,3207.5704,647.2963,31414.9078,90635.0173,86411.0526,0.69643,0.30357,206.0299,19.7719,128.5028,0.15043,0.03953,1.7452,5.5094,4.9273,23.1502,924.3862,290.0193,0.18123,0.054107,0.099281,-535.6573,-16.4799,96.6533,48.7482,-30.8024,16.3776,102.089,-775.2561,-99.9368,202.0258,-3.3143,4.0958,6.261,2.0126,Good
105,191.7433,8.4247,14.3476,220.9609,223.4756,381.0562,3041.3519,353.7957,16278.8967,83703.5842,101145.533,0.66102,0.33898,203.7515,9.0208,110.7167,0.14391,0.036364,1.5761,3.9438,4.747,23.1502,879.62,262.0376,0.19624,0.053536,0.10136,-570.4625,-6.1468,193.5027,61.2313,-23.2719,27.2473,109.9183,-1158.9583,-163.2988,273.2171,-2.3782,-2.6219,6.6039,1.8403,Good
106,189.2992,6.3609,14.2405,252.7285,220.1805,374.1395,3214.6424,552.0231,17831.0143,22721.6451,90124.8,0.68966,0.31034,207.8229,12.4383,131.2412,0.16108,0.035336,1.24,4.9687,4.1781,18.0282,566.241,167.623,0.18197,0.053975,0.097711,-615.517,-31.245,251.8412,52.7019,-50.0032,10.4399,76.5984,-1245.4937,-172.3998,248.9982,-3.0128,3.1059,6.4359,1.8949,Good
107,179.9612,5.4991,9.2389,228.8413,246.0835,255.6277,2238.8384,579.2257,24162.196,106817.3512,56059.0101,0.85,0.15,187.4176,11.4584,76.3296,0.064052,0.0052082,0.48686,0.37501,1.4516,0.035485,412.6984,133.9214,0.19646,0.061241,0.064627,-565.5277,-25.4308,128.5381,41.9632,-32.3314,13.6729,88.352,-868.0685,-114.0858,202.4378,0.3032,3.044,6.9154,0.48532,Moderate
108,176.6041,5.9641,9.373,284.9764,224.7282,233.2425,2238.7874,359.9109,12033.1521,110794.5198,35044.2514,0.88333,0.11667,194.8312,6.5744,105.9485,0.17307,0.037375,1.3491,0.20175,4.2191,0.015121,736.1627,233.4083,0.15955,0.05779,0.059105,-570.698,-40.0461,134.2208,42.3398,-46.5288,9.0364,38.284,-883.5702,-129.0954,167.3794,2.626,-2.7884,5.5021,2.0442,Moderate
109,183.9611,6.9048,8.5398,293.6287,204.4572,236.1095,2096.066,430.9015,15297.5636,63674.7978,60636.4573,0.77778,0.22222,196.7759,10.946,97.0899,0.1701,0.048178,2.2609,15.761,7.4745,0.061999,2339.6324,691.9964,0.19464,0.048991,0.062164,-558.0171,-15.338,148.2985,36.5835,-22.2894,8.9917,44.8918,-905.2311,-111.271,156.1628,3.5963,2.7795,6.2156,2.4561,Moderate
110,177.0526,6.3279,10.6027,302.1418,218.9145,271.827,2212.4036,372.9698,15366.5783,122483.6805,78778.7458,0.81667,0.18333,193.6431,8.2788,99.0769,0.15666,0.038574,4.3103,18.3073,11.4122,19.9548,3663.5966,1418.7153,0.1845,0.057089,0.069062,-540.1797,-42.9636,139.021,49.5452,-55.7112,13.8211,42.1513,-838.2025,-141.9748,184.1261,8.2329,1.626,10.6455,4.0892,Moderate
111,182.8284,8.2483,7.7018,285.817,245.7958,218.6216,3114.9784,348.4554,13971.9775,134784.8744,59195.0591,0.77778,0.22222,195.0237,9.5375,88.8278,0.17581,0.047104,1.1691,4.5977,3.9391,16.23,730.3428,205.1965,0.17786,0.057597,0.056545,-619.8027,-26.8398,230.5727,56.5641,-36.3312,6.3802,87.8573,-1184.09,-169.4445,257.3019,-4.3532,-2.5322,5.7312,2.3201,Moderate
112,177.8206,5.8956,10.2889,287.705,216.4697,268.1859,3216.6224,525.3275,15699.6328,79717.8353,89535.0002,0.80328,0.19672,195.6847,7.1872,98.6865,0.17387,0.041473,1.1502,4.5977,3.9075,15.655,565.4228,161.0487,0.15351,0.052268,0.067132,-616.1669,-33.3705,265.9242,61.0694,-48.5336,28.5458,111.9108,-1204.702,-172.1833,284.0941,-3.4056,2.4646,5.4659,2.1726,Moderate
113,178.7165,5.5611,7.3471,336.2163,203.8231,227.0159,3187.9801,359.2032,14556.8885,53006.5388,90476.3078,0.69355,0.30645,190.5742,9.7749,88.4105,0.73456,0.048565,3.413,24.8449,57.1292,15.0434,20249.4781,1158.2587,0.17254,0.049847,0.05823,-624.4561,-26.4955,260.564,64.5047,-58.0675,44.9569,117.4343,-1196.163,-140.5943,258.0286,-6.4338,-2.0028,3.6746,2.7878,Moderate
114,181.2941,4.8709,9.284,322.814,245.4909,258.3782,3748.9394,681.2482,16737.8685,205984.1843,234828.6984,0.77419,0.22581,195.6075,8.4867,94.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18711,0.061445,0.065923,-617.7812,-38.2004,254.1779,44.8561,-51.724,8.1663,88.4096,-1190.134,-155.2423,243.6519,8.207414285714286,8.207414285714286,8.207414285714286,8.207414285714286,Moderate
115,180.302,6.3894,7.7914,280.1944,255.6224,202.4903,2284.1737,573.0432,16584.462,50201.734,65180.3412,0.81667,0.18333,188.9655,16.8877,83.5318,0.17034,0.047891,1.6066,6.596,4.0254,0.14187,747.5184,268.1297,0.16752,0.064132,0.050114,-587.1362,-41.338,109.8935,45.0922,-48.9711,-7.3364,68.6431,-860.4434,-121.7912,190.4343,3.2271,2.6561,5.6643,2.6366,Moderate
116,175.5758,6.8743,8.5406,336.4195,230.338,232.7048,2116.5913,361.5447,13571.9544,47678.2294,36626.5808,0.84127,0.15873,193.647,13.2781,110.8459,0.16751,0.044672,1.3875,0.21685,4.1336,0.095408,855.9952,284.6101,0.14241,0.058499,0.059233,-539.357,-38.6476,113.4234,44.9135,-47.3849,7.66,24.5783,-817.8658,-133.7777,158.356,2.8776,-3.3082,5.6136,2.4005,Moderate
117,174.6195,6.7617,8.7511,252.644,237.6836,245.5155,2131.6339,530.7997,14340.8527,63634.6532,32190.7794,0.79365,0.20635,192.2618,8.5057,101.5574,0.16825,0.049588,1.4485,8.3148,4.383,2.6364,1064.8876,355.2372,0.16028,0.057862,0.062528,-513.5755,-29.0572,120.7958,40.2888,-36.5264,-0.3298,34.2646,-785.6721,-133.004,167.2686,3.2743,2.5068,5.1503,2.6128,Moderate
118,170.8178,7.3702,10.2966,279.9847,238.0945,269.3852,1872.1035,496.3127,12043.1874,124553.4193,111748.6872,0.81538,0.18462,186.5697,10.9014,105.6176,0.042634,0.0256,0.92656,0.58156,1.5212,8.5158,431.7626,239.1057,0.17419,0.056492,0.069186,-540.6632,-40.5746,223.4194,54.3632,-53.3025,15.6403,38.7754,-1081.4869,-198.4535,237.2289,20.9932,2.224,5.1884,1.4251,Moderate
119,157.7841,5.5774,8.8144,274.6134,220.8842,262.085,2894.1498,357.4906,20221.6699,160218.1885,77190.9109,0.74576,0.25424,178.2299,6.945,84.6375,0.0,0.0,2.6139,0.0,10.2759,0.0,4133.6459,1120.6986,0.15693,0.055474,0.066075,-511.966,-43.3837,117.1693,46.8053,-61.8584,10.8086,115.2382,-811.29,-137.6785,252.9167,8.207414285714286,8.207414285714286,8.207414285714286,8.207414285714286,Moderate
120,183.5937,8.0896,9.5139,262.8381,230.8746,246.8076,2888.8237,359.7204,22826.0693,95968.309,36616.5428,0.71642,0.28358,179.1475,8.6296,100.9872,0.16143,0.047309,3.1092,7.215,10.705,17.9269,3080.3459,898.1973,0.19573,0.06253,0.062672,-495.1519,-36.8825,108.2172,49.544,-54.6277,7.9474,69.3624,-739.8423,-134.1515,203.5139,-4.1888,2.9826,3.9783,2.6828,Moderate
121,159.7904,5.4396,8.8757,256.3933,219.3852,258.6786,2932.549,505.9555,12064.4812,66853.8614,70229.5688,0.69492,0.30508,190.594,10.7699,44.8411,0.094163,0.029401,1.5585,7.6291,3.6543,20.6107,912.7847,338.3736,0.19262,0.056244,0.065965,-538.2349,-25.6343,224.469,73.3561,-53.221,37.2021,121.2144,-1061.0111,-168.4219,289.6363,-4.0828,-3.8471,5.1244,1.5841,Moderate
