,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
83,182.7862,8.8741,10.212,195.0438,244.7623,267.8375,3000.1034,416.7192,11644.1592,32884.5776,49581.3341,0.83824,0.16176,197.2972,17.5282,64.6816,0.072043,0.019903,2.8325,11.6056,4.6491,34.0457,1758.408,1078.5975,0.16929,0.054872,0.063288,-482.4353,-8.5073,143.3646,45.733,-13.9427,19.6581,60.5517,-939.8827,-136.0804,196.6321,0.81463,-3.3831,6.3602,0.59823,Moderate
84,176.8003,10.3381,10.9169,195.6226,223.1862,281.017,2938.7381,487.8982,11633.7836,19914.3384,52496.003,0.72059,0.27941,191.4804,12.0211,125.2596,0.12189,0.026761,1.429,3.5053,4.1485,25.1077,1120.5131,334.9145,0.16131,0.045643,0.066968,-459.2513,2.3145,222.0526,74.2912,-15.2844,47.7011,118.1681,-1031.7856,-158.0276,276.1957,-0.36022,2.8511,4.9803,1.0591,Moderate
85,179.9029,7.7437,9.8374,171.0317,204.165,257.3261,2930.722,331.9901,9647.9624,29573.6396,42426.2709,0.82353,0.17647,189.351,13.2312,55.0629,0.14062,0.026388,1.4101,7.7964,4.2219,24.4437,1195.2893,381.4252,0.1634,0.044674,0.060018,-524.3324,-22.5922,221.6624,51.304,-30.7392,15.4273,85.8993,-1018.8293,-121.5654,207.4647,-0.24458,-2.388,4.6956,1.1381,Moderate
86,160.1163,7.9118,9.725,179.3782,196.5989,298.7575,2880.6572,367.0083,7788.329,21446.6571,44383.4477,0.75806,0.24194,185.4767,5.5614,124.0034,0.11769,0.027588,0.95322,3.3264,3.0423,11.5848,362.5618,122.9129,0.13408,0.041358,0.071706,-479.4,-13.8002,240.7767,70.0727,-26.8288,27.0227,123.1739,-994.3021,-133.0892,256.2631,-0.049308,2.629,4.7043,1.1696,Moderate
87,206.7351,7.9937,12.2626,136.3753,132.124,319.0842,3107.0513,155.0223,15903.1682,44686.075,27104.2492,0.7931,0.2069,212.7937,6.3606,118.17,0.14604,0.010779,1.83,7.5749,32.6727,30.7777,7321.2954,432.7712,0.20069,0.03231,0.091915,-568.5144,20.0609,120.7871,41.3569,1.8945,89.6988,102.5279,-1147.977,-86.3966,188.9245,1.5404,-3.0419,8.4332,0.43851,Good
88,199.2936,4.4256,11.9176,180.3222,128.2559,310.7487,3242.6677,266.5354,14842.3293,43629.9431,34440.5757,0.72222,0.27778,216.0553,10.8486,131.9498,0.15234,0.022806,1.3551,3.4399,5.5371,30.4523,1356.7075,294.6236,0.16858,0.034349,0.087386,-600.4251,3.2006,87.0726,41.7263,-6.7587,29.0949,82.7545,-808.1268,-73.2898,156.0444,0.81876,2.1125,6.2257,1.1471,Good
89,200.5245,5.0448,12.0521,161.5633,152.8515,324.3433,3152.5653,280.1357,13475.8547,83186.9409,63600.6781,0.58929,0.41071,211.5716,11.0909,119.9629,0.16696,0.027363,1.4027,4.1811,5.9506,30.4523,1290.7625,285.9845,0.17903,0.041744,0.093637,-566.4456,-2.8716,76.2377,49.2314,-11.9297,10.1247,92.2386,-746.0523,-97.9403,190.1789,-0.13072,-2.2093,5.8587,1.3484,Good
90,205.395,7.6377,13.0069,174.3381,144.4431,317.4992,3157.9755,347.4527,10999.7252,19061.3566,24874.1127,0.75439,0.24561,217.2352,15.9687,139.7344,0.17574,0.030507,1.0444,4.1811,4.3959,18.489,721.5666,170.3971,0.17444,0.035773,0.089013,-693.3925,-2.5933,242.0968,58.1094,-20.4856,52.3617,81.8878,-1243.627,-130.0886,211.9763,-0.00089049,1.9442,6.2702,1.3798,Good
91,181.8373,7.2702,12.4047,161.7264,167.567,333.2428,2424.4371,346.335,9352.8418,10104.8978,22905.4471,0.82456,0.17544,202.9544,6.9928,134.9986,0.13532,0.027967,0.96399,3.4957,3.9173,0.17526,715.5248,156.9636,0.16803,0.040521,0.089803,-529.4486,0.24705,114.9344,33.7889,-6.0171,29.6886,88.6527,-812.2648,-57.9811,146.6338,-0.17921,2.0412,5.8095,1.252,Good
92,205.0967,7.4728,12.6126,157.1914,176.9174,315.4585,2528.4895,304.298,14013.7056,24823.0456,22415.8026,0.62295,0.37705,209.0288,11.9317,113.0098,0.18296,0.034007,1.4465,4.6446,5.3654,4.2478,1361.0197,319.7394,0.18934,0.044017,0.085218,-516.0857,4.4852,75.2416,40.3823,-2.963,16.7909,82.7545,-703.6132,-77.197,159.9515,0.16134,-2.3741,5.7324,1.5798,Good
93,192.0873,5.697,13.1842,171.5749,185.6955,342.1056,2413.9669,356.458,15447.4373,35340.9949,41582.7128,0.77966,0.22034,205.6612,13.6601,135.505,0.11505,0.02391,1.2972,4.1218,6.0583,29.0798,1158.2603,218.2503,0.18802,0.049173,0.093046,-540.9891,-8.9939,116.9288,37.3715,-21.6544,35.8048,73.2857,-827.7088,-68.0047,141.2904,1.6921,2.6886,8.2128,1.1677,Good
94,181.0137,7.7839,13.5533,179.573,156.5466,348.1452,2452.6603,188.7516,10249.0304,17887.509,31577.7426,0.85714,0.14286,204.9679,15.4751,63.4483,0.048754,0.0089414,0.41786,0.0,2.2734,8.7561,216.8062,48.6495,0.15493,0.036218,0.091512,-626.5647,-13.0627,244.2532,62.481,-26.528,67.7289,100.5048,-1151.222,-140.2215,240.7263,30.9449,1.1793,4.3181,0.54802,Good
95,202.3472,5.973,13.497,187.3991,145.0633,348.8862,3237.2072,207.3966,15169.2366,40063.7024,42135.2362,0.65517,0.34483,219.0949,4.7698,110.6976,0.0,0.0,1.9041,0.0,2.8824,0.0,1751.6395,819.11,0.1717,0.036266,0.095095,-604.1138,0.9403,134.7766,47.3082,-12.5949,26.6572,92.7191,-1139.9627,-100.0384,192.7575,4.448475263157896,4.448475263157896,4.448475263157896,4.448475263157896,Good
96,213.2849,6.1547,13.6679,184.0531,183.9606,341.0311,3325.8699,546.6944,14868.1952,98322.3681,110726.5434,0.60656,0.39344,212.9488,7.9952,134.2024,0.1754,0.032152,3.2595,17.9096,10.6136,70.564,3514.1004,1038.5356,0.19568,0.048135,0.093528,-593.8217,-6.007,202.077,50.4636,-22.4055,19.274,82.8349,-1261.662,-112.6122,195.4471,0.041941,2.4015,6.8785,1.5847,Good
97,188.4625,6.3864,13.2034,161.29,143.2923,368.6487,3126.6501,183.6145,11277.7557,19319.9461,16635.4233,0.63636,0.36364,210.5281,7.6369,70.7425,0.13402,0.023604,1.257,4.8284,5.0733,22.1727,1002.326,228.0776,0.17505,0.034453,0.10141,-584.7813,18.5536,202.8869,59.2762,-13.3532,74.3905,101.7761,-1188.5823,-134.4339,236.2099,0.045605,-2.3844,6.1341,1.1122,Good
98,205.4616,6.2405,13.2088,189.327,129.3772,331.3785,3273.0617,297.8623,11557.0578,14324.0115,23621.1213,0.70175,0.29825,216.2259,12.394,126.032,0.19171,0.030154,1.0468,4.8284,4.7839,22.1727,679.3222,155.3958,0.16752,0.031211,0.089295,-671.2938,-1.4162,260.4096,57.1094,-23.2395,49.9327,104.3786,-1253.9259,-104.9184,209.297,0.4256,1.5557,6.3118,1.4407,Good
99,189.847,5.3931,12.152,155.2171,165.9752,318.8018,2480.9532,308.8232,11532.8384,12953.3336,37148.2669,0.65517,0.34483,202.1131,9.643,68.8041,0.07512,0.0079258,0.97766,0.68211,3.2272,1.9595,1003.7989,295.6206,0.18325,0.043138,0.086402,-500.8087,11.5557,74.2151,45.9422,-9.3174,51.2147,99.6105,-684.763,-83.0269,182.6374,-2.0269,2.8656,7.428,0.52599,Good
100,186.6488,5.8244,12.5075,164.9145,187.3011,321.6607,2439.6524,320.3503,11952.7169,20594.6065,22589.9604,0.62069,0.37931,201.1907,12.074,138.5829,0.13806,0.02669,1.5826,7.8164,4.862,4.1964,1360.9752,401.6168,0.17256,0.049613,0.086218,-478.6926,0.40421,72.2022,42.3995,-10.6756,18.5349,79.7385,-640.3692,-80.9323,160.6709,0.13348,-2.7736,5.3371,1.2871,Good
101,179.0857,7.8115,13.0598,150.8298,196.5912,358.956,2382.0087,390.5492,11441.8457,39667.9959,33350.6324,0.69643,0.30357,199.6764,14.8615,71.8673,0.13059,0.03051,1.1888,4.1021,3.6543,0.10313,358.4467,132.1086,0.16747,0.048542,0.097596,-495.7934,5.5689,79.6894,42.4009,-7.5319,35.6237,88.9582,-681.9658,-91.6995,180.6577,-0.1944,2.7423,5.6366,1.3878,Good
102,189.4668,8.501,12.9248,172.5568,164.1698,319.7089,2405.5851,241.7375,13585.9892,17896.747,66693.0771,0.77586,0.22414,204.3667,10.2055,134.3614,0.028524,0.015713,0.55498,0.0,1.0176,0.0,158.7019,91.3414,0.16329,0.038703,0.085514,-586.3441,-11.4871,197.5016,49.8493,-22.3867,26.2422,72.1369,-1139.2706,-138.999,211.1359,10.6415,2.0256,0.9421,0.78889,Good
103,16.0796,0.54685,0.74361,64.3814,61.7779,108.1278,2963.9562,40.6402,11326.3855,-9960.9182,21748.4988,0.57895,0.42105,202.3925,21.6842,4.448475263157896,0.073859,0.0068511,0.98236,6.6196,2.7777,19.031,722.1028,249.5978,0.029619,0.017173,0.02883,-509.9347,89.0462,25.5095,16.7754,4.448475263157896,89.0462,103.8729,-537.8633,70.8374,33.0355,11.7435,-2.8608,0.90281,0.30096,Good
104,86.3847,3.1909,11.2293,86.0586,131.5375,175.5753,2838.4654,379.9695,12659.3465,47538.5281,29840.9671,0.69643,0.30357,206.0299,19.7719,128.5028,0.15043,0.03953,1.7452,5.5094,4.9273,23.1502,924.3862,290.0193,0.1054,0.03803,0.055138,-558.4652,-9.5083,101.9858,58.574,-42.8536,43.8441,81.4125,-719.2506,-84.4243,165.8368,-4.9359,3.6595,2.8015,0.25036,Good
105,192.454,8.4716,12.6681,166.6177,191.1942,329.794,2966.8008,231.8321,11011.7042,16863.2367,31190.118,0.66102,0.33898,203.7515,9.0208,110.7167,0.14391,0.036364,1.5761,3.9438,4.747,23.1502,879.62,262.0376,0.17385,0.04785,0.092186,-554.1647,-4.3358,191.037,62.5587,-28.8171,43.4028,91.4066,-1130.5706,-166.8201,258.2266,0.3927,-2.9445,5.9979,1.6902,Good
106,192.9614,7.9112,12.3146,171.4405,191.9033,317.1671,3048.5916,416.2355,11187.428,13272.8511,15019.4605,0.68966,0.31034,207.8229,12.4383,131.2412,0.16108,0.035336,1.24,4.9687,4.1781,18.0282,566.241,167.623,0.16652,0.048185,0.086731,-603.2147,-19.0211,248.1312,63.1534,-39.4367,26.347,81.5788,-1164.1649,-149.179,230.7578,0.045483,2.2914,5.9619,1.6514,Good
107,183.0898,12.475,9.1878,132.2942,193.2763,237.5555,2310.7363,436.1008,11503.9111,31440.6051,73777.0957,0.85,0.15,187.4176,11.4584,76.3296,0.064052,0.0052082,0.48686,0.37501,1.4516,0.035485,412.6984,133.9214,0.16694,0.043159,0.063197,-528.8938,8.4041,98.2449,39.2073,-1.8301,66.398,99.1028,-770.2065,-67.1018,166.2046,-2.992,3.0026,6.459,0.56039,Moderate
108,182.2603,7.9761,9.0068,195.6939,193.5026,217.1937,2369.9378,297.4324,8590.9323,52125.7052,26344.7596,0.88333,0.11667,194.8312,6.5744,105.9485,0.17307,0.037375,1.3491,0.20175,4.2191,0.015121,736.1627,233.4083,0.14178,0.048087,0.057522,-535.5244,-15.9703,100.96,47.061,-23.6386,42.0898,76.0597,-779.6188,-111.6275,187.6872,-1.1274,-2.5916,5.1421,1.6453,Moderate
109,188.7874,13.3336,8.2663,146.4306,219.6507,222.7256,2334.4093,443.9636,9307.7483,13013.7465,48842.2694,0.77778,0.22222,196.7759,10.946,97.0899,0.1701,0.048178,2.2609,15.761,7.4745,0.061999,2339.6324,691.9964,0.17171,0.0504,0.061224,-518.2953,-2.9279,114.4853,34.1418,-4.2177,1.5864,65.9757,-797.6298,-79.9448,145.9205,-0.18455,2.2845,5.824,1.9684,Moderate
110,184.764,9.9285,10.1125,148.6958,219.1737,253.6853,2391.733,382.8329,9823.3928,23346.7849,45167.7187,0.81667,0.18333,193.6431,8.2788,99.0769,0.15666,0.038574,4.3103,18.3073,11.4122,19.9548,3663.5966,1418.7153,0.16055,0.053289,0.067608,-512.9412,-15.9194,104.595,44.0069,-22.1586,11.8732,50.3958,-752.6531,-104.9028,155.2986,3.6,0.8057,9.8869,3.6759,Moderate
111,187.6932,13.6164,7.7537,175.4938,207.7849,209.093,2926.9009,271.4912,8010.6022,32880.6917,39431.4031,0.77778,0.22222,195.0237,9.5375,88.8278,0.17581,0.047104,1.1691,4.5977,3.9391,16.23,730.3428,205.1965,0.16048,0.046402,0.056235,-586.1222,-11.3217,219.6888,64.6094,-24.1526,33.5864,96.1113,-1129.495,-174.254,270.3653,-0.70715,-2.2722,5.3395,1.815,Moderate
112,182.9226,11.5219,9.5238,196.4261,199.2125,243.4852,2969.251,453.0793,9882.1399,39605.1047,46538.8166,0.80328,0.19672,195.6847,7.1872,98.6865,0.17387,0.041473,1.1502,4.5977,3.9075,15.655,565.4228,161.0487,0.1412,0.045352,0.06409,-584.3532,-7.1964,248.7299,64.8325,-22.1931,54.0399,88.422,-1138.0347,-156.2907,244.7127,0.23539,2.207,5.1217,1.658,Moderate
113,185.5064,12.0653,6.9014,146.8875,205.1691,198.0732,2890.7596,273.2302,8450.5375,23157.0695,22554.5048,0.69355,0.30645,190.5742,9.7749,88.4105,0.73456,0.048565,3.413,24.8449,57.1292,15.0434,20249.4781,1158.2587,0.16418,0.046978,0.053259,-589.8852,-10.1759,241.6357,73.2528,-30.2985,35.3647,111.0026,-1109.9866,-154.2229,265.2256,-2.3271,-1.8122,3.6495,2.1533,Moderate
114,186.5365,10.9583,8.4922,151.3204,238.3614,233.5017,2981.1291,411.2126,11893.2939,41233.6795,26601.659,0.77419,0.22581,195.6075,8.4867,94.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16238,0.05739,0.062823,-584.664,-23.6925,234.9101,59.0879,-32.4308,6.2672,79.6979,-1119.9255,-149.6655,229.3634,6.5990071428571415,6.5990071428571415,6.5990071428571415,6.5990071428571415,Moderate
115,183.9466,13.0065,8.668,183.9294,248.3123,192.4626,2425.3864,495.349,10752.8401,27076.7649,42486.4969,0.81667,0.18333,188.9655,16.8877,83.5318,0.17034,0.047891,1.6066,6.596,4.0254,0.14187,747.5184,268.1297,0.14983,0.057262,0.049351,-544.3613,-8.1308,90.7657,46.1206,-19.2406,41.3584,89.9599,-765.9752,-102.2029,192.1628,-0.65189,2.4746,5.2616,1.9468,Moderate
116,183.0894,12.0876,7.0014,215.2012,246.9523,190.8912,2273.8171,352.1963,7877.8916,30618.0014,26908.3633,0.84127,0.15873,193.647,13.2781,110.8459,0.16751,0.044672,1.3875,0.21685,4.1336,0.095408,855.9952,284.6101,0.13945,0.058547,0.051012,-506.0611,-10.6025,94.8126,46.3492,-17.4303,25.5846,53.6019,-738.5854,-113.3393,166.9412,-1.038,-2.8962,5.3933,1.7879,Moderate
117,177.4465,14.3571,8.2106,174.3722,242.89,230.6186,2253.7559,486.2618,9769.6993,20642.1598,45529.4442,0.79365,0.20635,192.2618,8.5057,101.5574,0.16825,0.049588,1.4485,8.3148,4.383,2.6364,1064.8876,355.2372,0.14482,0.054964,0.061686,-471.1673,-7.4188,94.7815,39.2751,-11.8067,9.4577,64.3428,-693.2388,-92.74,157.0828,-0.42493,2.2686,4.7741,1.9355,Moderate
118,176.5534,15.2129,9.3008,152.2662,230.1916,242.0613,2095.8389,279.6254,8460.9341,24264.2328,31401.7793,0.81538,0.18462,186.5697,10.9014,105.6176,0.042634,0.0256,0.92656,0.58156,1.5212,8.5158,431.7626,239.1057,0.15857,0.050415,0.065033,-506.3778,-25.3093,207.0685,64.6181,-35.5959,20.123,51.6336,-1034.215,-190.4471,242.0807,15.7495,1.4435,4.9768,1.2071,Moderate
119,161.8131,14.5103,8.4006,111.0407,243.1947,239.7299,2642.1345,302.7301,11026.0503,36800.5755,41899.4813,0.74576,0.25424,178.2299,6.945,84.6375,0.0,0.0,2.6139,0.0,10.2759,0.0,4133.6459,1120.6986,0.14663,0.054244,0.063719,-466.31,-8.4078,93.1992,38.3981,-15.2515,11.6671,73.4578,-680.4477,-90.6046,164.0625,6.5990071428571415,6.5990071428571415,6.5990071428571415,6.5990071428571415,Moderate
120,189.7622,11.693,8.9117,117.5309,280.3036,221.5388,2770.3016,449.4537,10661.8559,40233.5105,84873.3679,0.71642,0.28358,179.1475,8.6296,100.9872,0.16143,0.047309,3.1092,7.215,10.705,17.9269,3080.3459,898.1973,0.18152,0.070093,0.058316,-459.3118,-9.9078,91.5752,45.0114,-19.702,14.8352,57.237,-672.9926,-106.8741,164.111,-0.35077,2.6672,3.8673,1.9521,Moderate
121,162.0292,11.3128,8.471,127.7885,250.7417,234.9558,2715.5941,367.2933,6902.8013,32310.0285,26810.026,0.69492,0.30508,190.594,10.7699,44.8411,0.094163,0.029401,1.5585,7.6291,3.6543,20.6107,912.7847,338.3736,0.15718,0.058576,0.062776,-503.1966,-14.0307,222.5502,93.207,-33.6719,30.7079,126.5534,-1021.0588,-204.0255,330.5789,-0.54187,-3.1578,4.7578,1.0703,Moderate
122,174.7205,12.8917,8.4912,154.8506,232.7262,230.3893,2861.7671,490.8599,8756.4858,34927.9854,19644.577,0.85,0.15,190.9,14.7453,103.6691,0.11381,0.031195,4.2961,33.2895,11.7547,91.6456,4143.7038,1508.7809,0.14223,0.052521,0.060177,-579.8971,-35.0589,237.8021,68.6432,-44.2023,16.7537,57.2663,-1086.4971,-168.8634,226.1297,1.7405,3.3958,6.0925,1.4236,Moderate
123,206.5634,7.8706,12.5383,113.3742,170.1107,320.1523,2812.6209,227.4418,11210.8074,24572.1769,29129.1106,0.83019,0.16981,213.1382,10.1512,102.4123,0.16916,0.041473,1.9735,1.2841,6.1182,0.034515,1418.0897,423.6988,0.19508,0.046883,0.096201,-743.3173,-35.9692,149.419,56.8123,-52.2913,43.8281,72.149,-1210.9926,-141.5964,213.7454,0.48718,-3.7005,5.639,1.8157,Moderate
124,215.8098,8.3206,11.5684,161.7584,179.7062,299.2965,2805.3525,348.8668,9854.3471,11790.7768,19594.6425,0.87273,0.12727,218.5719,8.3311,140.1696,0.17953,0.045518,1.8579,9.8688,6.0215,0.097904,1543.5349,448.5289,0.19535,0.050103,0.091723,-792.7919,-19.9892,178.3236,59.629,-28.8344,40.6634,91.4578,-1254.7299,-179.7017,271.1594,0.43201,2.3403,6.4695,1.988,Moderate
125,211.3249,6.8244,12.0163,154.4356,173.6294,316.5286,2883.0261,270.7306,10793.7475,20747.6802,18906.6592,0.86792,0.13208,218.601,8.7859,105.1398,0.17403,0.041532,2.9134,15.3369,6.6327,7.8225,1404.3698,765.0986,0.18592,0.049236,0.096261,-777.8207,-43.2396,171.3998,58.6456,-59.0481,60.6446,77.3497,-1305.7539,-144.8505,222.2002,-0.58629,-3.7749,5.8283,1.8205,Moderate
126,191.763,8.7933,11.0894,141.0285,216.6097,291.2416,2557.6768,388.865,9673.8169,10564.5696,22934.5999,0.89091,0.10909,204.9057,7.6289,139.8324,0.15184,0.042289,2.0735,10.9348,5.5217,0.02241,1049.8831,362.3556,0.17121,0.060053,0.08721,-670.5384,-36.1031,163.0335,63.5223,-43.3416,23.0112,65.6314,-1111.8485,-187.9249,253.5562,0.23208,2.8589,5.3658,1.8233,Moderate
127,195.6291,10.6119,11.51,127.6596,179.4215,292.8916,2573.5835,205.4445,9413.8324,19138.9003,21228.5494,0.89286,0.10714,202.6912,11.647,104.2649,0.15789,0.04498,1.9329,4.5313,5.3458,1.6075,1067.5907,357.9155,0.17766,0.045649,0.087071,-670.2124,-35.746,167.5713,55.6695,-42.6378,21.686,69.3667,-1109.6738,-177.5226,246.8893,0.34593,-3.3424,5.5693,1.8917,Moderate
128,201.9395,8.5819,10.3732,127.1011,154.9182,269.5998,2654.7693,348.7335,9625.1828,14065.0608,19180.0594,0.91071,0.089286,204.4461,14.8577,129.4544,0.17808,0.043396,1.7097,7.4487,4.9657,4.4714,1144.248,363.0722,0.18192,0.040442,0.080637,-728.3129,-19.0191,166.5252,56.6582,-26.8504,60.8603,79.2874,-1135.4271,-168.5454,247.8328,0.39592,2.0927,5.4303,1.8806,Moderate
129,162.2942,5.8462,11.4589,175.9328,115.6314,246.4202,2591.2868,139.8902,10004.1209,9959.0899,12833.202,0.92982,0.070175,208.7439,8.175,104.2196,0.16478,0.036697,1.4944,0.10339,5.077,0.11401,1126.8123,314.7335,0.10933,0.030034,0.070573,-711.1982,-46.2126,240.8345,45.7037,-51.7332,27.3951,79.2874,-1277.3271,-116.835,196.1224,-1.1176,-2.9455,4.6521,1.8201,Moderate
130,188.6697,10.5758,12.0352,149.4212,218.6011,310.2397,3072.7877,274.0268,9245.6559,21851.5781,54703.5667,0.92727,0.072727,206.4308,14.4629,138.7006,0.00072768,0.00069159,0.56527,4.0475,0.53888,3.8252,157.1591,170.143,0.18223,0.057024,0.091074,-702.1664,-26.7783,185.9308,78.4398,-36.1406,87.91,100.9872,-1089.6376,-215.7349,316.722,12.1701,1.7455,0.0,0.0,Moderate
131,202.9031,9.7201,11.2558,112.5282,185.2743,306.9798,3221.1531,369.2297,11535.2742,12150.7406,25200.0662,0.88889,0.11111,210.0107,14.4607,100.4971,0.075956,0.019128,0.84061,4.0475,0.92892,3.9226,807.327,305.5953,0.18769,0.047689,0.089809,-755.9181,-45.8672,186.0428,57.3791,-55.7753,33.3977,73.9999,-1212.3127,-147.6567,221.6565,1.6161,3.701,6.6661,0.63023,Moderate
132,205.7319,7.9735,11.0863,165.3785,191.707,298.7389,3385.723,289.8121,11265.1592,15920.0875,35306.4634,0.85455,0.14545,211.7581,10.7751,136.3398,0.20364,0.057936,2.9186,13.6474,9.9415,28.1788,2955.003,877.4151,0.17721,0.05264,0.088439,-775.0955,-35.7844,214.4587,67.0694,-45.7694,22.878,75.4597,-1331.9524,-177.429,252.8887,-1.4973,-2.6661,6.311,2.6471,Moderate
133,202.4359,8.0079,11.0464,142.6275,182.7069,303.8203,3280.5868,358.0151,10382.5753,9571.9414,16699.6942,0.81481,0.18519,209.6422,9.1505,108.0703,0.17198,0.043138,2.1987,13.1807,6.5615,40.2328,1758.7739,576.0342,0.17838,0.048686,0.08976,-758.9708,-45.2407,212.6803,59.2972,-62.638,31.3077,82.2653,-1342.5022,-149.2456,231.5109,-0.98402,3.0332,5.5873,1.9087,Moderate
134,198.2799,11.4557,11.1771,174.0338,229.5234,284.899,2439.7047,427.5565,9736.2652,20147.0337,53599.3023,0.84211,0.15789,206.1538,14.0345,140.0856,0.55474,0.02776,4.4535,32.7831,68.7985,518.5628,22648.7047,1585.0957,0.17096,0.060439,0.084061,-658.3049,-15.1601,121.0021,51.0348,-21.3545,17.8768,79.3804,-960.3485,-127.6345,207.0149,-3.0257,4.1186,8.2413,0.68637,Moderate
135,196.171,12.6277,11.6088,146.2434,182.0726,292.744,2596.0936,185.0875,10461.1037,12770.734,18403.6905,0.85714,0.14286,206.6733,16.1264,106.3776,0.17528,0.051695,1.9236,1.1589,5.608,0.29425,1309.9556,432.714,0.17124,0.044542,0.086772,-667.7386,-28.289,159.2365,54.724,-38.3227,24.3877,81.8767,-1182.875,-178.6303,260.507,1.0214,-3.4932,5.4298,2.2227,Moderate
136,202.571,8.6859,9.8202,137.7253,172.9459,263.5181,2658.9706,328.9234,10109.4103,11035.8373,22575.9921,0.85714,0.14286,203.3502,11.9388,132.5815,0.18751,0.048277,1.5709,8.1086,4.8549,0.28975,1247.0963,388.6813,0.18159,0.04587,0.077925,-712.3936,-17.4788,158.6812,59.0596,-27.8172,44.5516,84.2654,-1140.4736,-157.0712,241.3366,0.5336,2.0368,5.6865,2.1144,Moderate
137,203.2182,8.9952,11.0669,148.2071,187.8854,286.5017,2700.0952,269.2824,10033.0041,18079.6252,25618.0009,0.89286,0.10714,209.0144,6.8206,106.5872,0.16687,0.044483,1.7776,0.33369,5.7831,1.0923,1328.1028,398.3995,0.18482,0.049927,0.084027,-729.7932,-36.4285,186.4319,58.8127,-47.2021,53.3513,64.6981,-1194.6794,-146.7864,211.4845,0.6946,-3.4061,5.9348,1.9058,Moderate
138,181.6595,6.4912,10.9128,169.0053,175.712,261.7296,2564.7479,331.7909,12484.8783,11725.5013,29625.2829,0.78182,0.21818,206.0828,14.6556,110.2458,0.26217,0.015467,3.363,24.4686,61.7358,456.71,14058.7182,778.8791,0.14242,0.047307,0.075895,-580.4751,12.0693,77.2003,40.9861,-1.1621,61.6868,103.6984,-706.6831,-79.4878,183.1861,-5.5949,3.8801,7.1773,0.36261,Moderate
139,148.5409,5.9067,8.9091,91.1846,198.7212,276.8422,2530.7298,308.6295,5844.4381,27425.1903,23724.884,0.67857,0.32143,203.3654,16.6894,129.6199,0.16277,0.05542,2.4059,9.9211,5.8333,3.5889,1408.492,534.9763,0.14782,0.052835,0.080227,-548.6199,-4.3024,97.9196,56.356,-25.4923,78.1026,109.4058,-811.7882,-115.2207,224.6265,-0.046935,-5.3249,5.9971,0.37544,Moderate
140,184.5266,10.2617,10.697,179.608,222.7373,282.1237,2317.192,425.625,12451.1679,53268.5387,93732.5632,0.67273,0.32727,197.883,11.1441,112.0004,0.15158,0.049514,2.5729,9.9211,6.1709,0.16636,1518.4208,583.4078,0.15397,0.056146,0.078951,-534.2509,12.8924,77.0758,44.9695,-0.95038,41.3471,101.6286,-707.8366,-103.9216,205.5501,-0.43478,2.9804,5.9001,2.3403,Moderate
141,201.4735,10.6026,10.939,134.2542,237.6285,270.0379,2488.0002,460.2462,11501.2454,20316.2784,22060.254,0.73333,0.26667,199.3381,13.6621,132.0055,0.14048,0.052732,3.5879,23.1028,5.7509,21.7847,1478.7204,1060.0442,0.20031,0.061422,0.076739,-558.3876,-19.188,105.1918,53.1771,-36.4998,28.4192,103.6768,-827.9998,-122.98,226.6567,-0.47555,-3.5546,4.5527,2.3609,Moderate
142,190.3111,6.0728,7.9325,191.5343,176.3246,260.5405,3111.4065,234.3044,7722.4131,17162.8091,25869.7483,0.73077,0.26923,199.6097,8.1055,58.7394,0.070417,0.023485,2.6597,16.2105,6.4639,16.777,1709.141,751.4271,0.15472,0.04548,0.074191,-552.5242,22.3549,83.0582,47.3169,-1.6783,66.988,109.2245,-733.6049,-63.0031,172.2276,3.1648,-1.6867,5.9017,2.4193,Moderate
143,210.032,8.9249,10.9586,120.1915,224.7143,169.3785,2885.536,333.1896,12103.5304,11218.7665,18009.5401,0.63793,0.36207,199.8646,14.5874,121.2409,0.23512,0.026267,1.766,4.0934,7.9146,36.648,2028.6484,482.2441,0.19496,0.062108,0.04646,-558.9354,-10.224,75.8887,67.5176,-75.5427,41.3435,90.8967,-715.9378,-116.7065,207.6032,-6.1312,3.552,5.2317,1.2441,Moderate
